0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0.8941396474838257,0.4458962082862854,-0.09435141831636429,0.9998784065246582,0.8978567719459534,0.44266414642333984,-0.09835886210203171,0.9999254941940308,0.898727536201477,0.4434525966644287,-0.09836152195930481,0.9999450445175171,0.9000914096832275,0.4448695480823517,-0.09841153770685196,0.999938428401947,0.8974615931510925,0.44136112928390503,-0.09232262521982193,0.9998503923416138,0.8979060053825378,0.4411769509315491,-0.09233368188142776,0.9998130202293396,0.8983818888664246,0.4411080479621887,-0.09232360869646072,0.9997950792312622,0.9062726497650146,0.45120489597320557,-0.09876497089862823,0.9999305605888367,0.9031127691268921,0.44555023312568665,-0.07408465445041656,0.9998006224632263,0.8949365019798279,0.4554291069507599,-0.09336922317743301,0.9998172521591187,0.894176721572876,0.45184704661369324,-0.08611743897199631,0.9995448589324951,0.9143788814544678,0.48215892910957336,-0.10042507201433182,0.9999059438705444,0.9054219126701355,0.4757346212863922,-0.038308773189783096,0.9871877431869507,0.9491304755210876,0.48522791266441345,-0.10643204301595688,0.9838902354240417,0.9228965044021606,0.47671717405319214,-0.010941981337964535,0.19527339935302734,0.9746719002723694,0.48741641640663147,-0.12054043263196945,0.9732019305229187,0.9285038113594055,0.46993231773376465,0.009365875273942947,0.3296976685523987,0.9814954996109009,0.4843866527080536,-0.13110435009002686,0.9512534141540527,0.9302634596824646,0.46725994348526,0.012340524233877659,0.3420427441596985,0.979611337184906,0.4877261817455292,-0.13691693544387817,0.9564971327781677,0.9286493062973022,0.4683956205844879,0.007528635207563639,0.3486292362213135,0.9772414565086365,0.48937520384788513,-0.12291624397039413,0.9464524388313293,0.9285875558853149,0.4709813594818115,0.008058713749051094,0.35426777601242065,0.9479400515556335,0.5304399728775024,-0.022513318806886673,0.9997043013572693,0.9446688890457153,0.5228987336158752,0.022524027153849602,0.9990198612213135,0.9212356209754944,0.5763421058654785,-0.02629271149635315,0.9235658645629883,0.9304936528205872,0.524874746799469,0.037400033324956894,0.4860680103302002,0.934266209602356,0.6423945426940918,-0.013177809305489063,0.9707223773002625,0.9631418585777283,0.5456302165985107,0.06475157290697098,0.7491382956504822,0.9385393261909485,0.6494447588920593,-0.010859773494303226,0.9620510339736938,0.9687654972076416,0.5446667671203613,0.06764629483222961,0.7795289158821106,0.9291427731513977,0.6652612686157227,-0.021793382242321968,0.960955798625946,0.9665401577949524,0.5624488592147827,0.06794626265764236,0.814031720161438
0.8937340974807739,0.4432826638221741,-0.12659436464309692,0.9998904466629028,0.8978521227836609,0.4402191936969757,-0.13014186918735504,0.9999328851699829,0.8987398743629456,0.4407576322555542,-0.13014160096645355,0.9999504685401917,0.9001254439353943,0.4415930509567261,-0.13018570840358734,0.9999445080757141,0.8972060680389404,0.4390846788883209,-0.1219480112195015,0.9998651742935181,0.8975087404251099,0.43887609243392944,-0.12197384238243103,0.99983149766922,0.897840142250061,0.4387163519859314,-0.12196484953165054,0.9998153448104858,0.9062862992286682,0.44916021823883057,-0.12795792520046234,0.9999374747276306,0.9021680951118469,0.44385066628456116,-0.09249129146337509,0.9998204112052917,0.8944711685180664,0.45214128494262695,-0.1252795308828354,0.9998354315757751,0.8932271599769592,0.45000898838043213,-0.11491025984287262,0.9995901584625244,0.9127997756004333,0.4820929169654846,-0.13372837007045746,0.9999153017997742,0.9007882475852966,0.4757951498031616,-0.036821115761995316,0.9884584546089172,0.9462242722511292,0.4888019263744354,-0.15043099224567413,0.9851467609405518,0.9150874018669128,0.5084823369979858,0.0349968820810318,0.17904825508594513,0.9736649394035339,0.48829808831214905,-0.18282541632652283,0.9747606515884399,0.9237582087516785,0.520908534526825,0.09631035476922989,0.3028874695301056,0.9812625646591187,0.48547878861427307,-0.1975563019514084,0.953289806842804,0.9275853633880615,0.5232710242271423,0.11133167892694473,0.3154433071613312,0.9796709418296814,0.4878905117511749,-0.2041473239660263,0.9582092761993408,0.9265586137771606,0.5242499709129333,0.09874836355447769,0.3214029371738434,0.9769136309623718,0.48981115221977234,-0.18608225882053375,0.947869598865509,0.9254993796348572,0.5233557820320129,0.09370141476392746,0.32829853892326355,0.9347947835922241,0.5351951122283936,-0.038323357701301575,0.9997335076332092,0.9344996809959412,0.5337485074996948,0.03846479207277298,0.9991172552108765,0.9125235080718994,0.5941653251647949,-0.06110262870788574,0.9310064911842346,0.9161503314971924,0.6050181984901428,0.04150352627038956,0.5327485799789429,0.9107935428619385,0.6831461191177368,-0.036532506346702576,0.9735592007637024,0.9443448781967163,0.6481150984764099,0.0862639993429184,0.7724475860595703,0.9270938634872437,0.6725347638130188,-0.03367998078465462,0.9656478762626648,0.9516869187355042,0.6500722765922546,0.08942759037017822,0.7986154556274414,0.8999678492546082,0.6974835395812988,-0.05600206181406975,0.9645552635192871,0.9405437707901001,0.6859477758407593,0.07337550818920135,0.8279402256011963
0.8919587731361389,0.44342613220214844,-0.11196782439947128,0.9998975992202759,0.8951223492622375,0.4398878514766693,-0.11577706784009933,0.9999365210533142,0.8957753777503967,0.44048911333084106,-0.11577755957841873,0.9999521374702454,0.8965957760810852,0.44136151671409607,-0.11582589894533157,0.9999470114707947,0.8946319818496704,0.4386644959449768,-0.10880479216575623,0.9998733997344971,0.8948553204536438,0.4384484887123108,-0.10882202535867691,0.9998422861099243,0.895071268081665,0.43831536173820496,-0.10881278663873672,0.9998264312744141,0.8969570398330688,0.4533936679363251,-0.11529990285634995,0.9999411702156067,0.8999168276786804,0.4431980848312378,-0.08552131056785583,0.9998292326927185,0.8928077816963196,0.45241448283195496,-0.1111174076795578,0.9998469948768616,0.8919241428375244,0.45007777214050293,-0.10239901393651962,0.9996227622032166,0.9047117829322815,0.4839409291744232,-0.12136922031641006,0.9999234080314636,0.9016354084014893,0.47656381130218506,-0.03162072226405144,0.9895632266998291,0.9368832111358643,0.5025055408477783,-0.1269546002149582,0.9828514456748962,0.9161195158958435,0.5056658387184143,0.012561645358800888,0.16421197354793549,0.956826388835907,0.5109362602233887,-0.13665074110031128,0.9720979928970337,0.9251458644866943,0.5150356292724609,0.04159944877028465,0.28010523319244385,0.9632581472396851,0.5103442668914795,-0.15309827029705048,0.9489542841911316,0.9296422600746155,0.5171170234680176,0.05211897939443588,0.2944050431251526,0.9620600938796997,0.5114437341690063,-0.15356069803237915,0.9538861513137817,0.9282305240631104,0.517232358455658,0.027972716838121414,0.2996933162212372,0.9594637751579285,0.5125836730003357,-0.13790573179721832,0.9410083293914795,0.9264387488365173,0.5165985226631165,0.03310151770710945,0.30641278624534607,0.9340975284576416,0.5395491123199463,-0.03724823147058487,0.9997595548629761,0.9329501390457153,0.5361372232437134,0.037343643605709076,0.9992039799690247,0.910850465297699,0.6163120269775391,-0.049950674176216125,0.9377349615097046,0.9199737310409546,0.5844668745994568,0.04705405235290527,0.565288782119751,0.9185917377471924,0.668815016746521,-0.012974122539162636,0.9760178327560425,0.933523416519165,0.6485452055931091,0.0800715908408165,0.7932937145233154,0.9303823709487915,0.6686877608299255,-0.008141560479998589,0.9687241315841675,0.9387134313583374,0.6562182307243347,0.08191622048616409,0.8145478367805481,0.9192213416099548,0.6922823190689087,-0.019805587828159332,0.9674315452575684,0.9253451824188232,0.6748853325843811,0.0640929564833641,0.8410974740982056
0.8892619013786316,0.44303107261657715,-0.15477599203586578,0.9999065399169922,0.8922559022903442,0.43864133954048157,-0.15632657706737518,0.9999420642852783,0.8930982351303101,0.43921253085136414,-0.15633709728717804,0.9999557733535767,0.8940902352333069,0.4398297071456909,-0.15639401972293854,0.9999517202377319,0.8913344740867615,0.4372374713420868,-0.14587099850177765,0.9998841285705566,0.8914556503295898,0.43685683608055115,-0.1458769142627716,0.999854564666748,0.8915972113609314,0.43648242950439453,-0.14588063955307007,0.9998415112495422,0.899038553237915,0.44608768820762634,-0.14808306097984314,0.9999459385871887,0.8965842127799988,0.4401403069496155,-0.10202991217374802,0.9998403191566467,0.8908184766769409,0.4518667459487915,-0.15163326263427734,0.9998611807823181,0.8893277049064636,0.4498370587825775,-0.13804379105567932,0.9996566772460938,0.9071178436279297,0.4826672673225403,-0.15161903202533722,0.9999304413795471,0.8980261087417603,0.47621747851371765,-0.04542132094502449,0.9905408024787903,0.9376323223114014,0.5083298683166504,-0.17435844242572784,0.9808608889579773,0.9146415591239929,0.5229739546775818,-0.011921980418264866,0.1511685848236084,0.9627160429954529,0.530174970626831,-0.19878265261650085,0.963870644569397,0.9241712689399719,0.5601362586021423,-0.00696906540542841,0.25976210832595825,0.9708137512207031,0.5207762122154236,-0.21541407704353333,0.9349333047866821,0.927085816860199,0.5693029165267944,-0.0017671392997726798,0.2738199830055237,0.9687507748603821,0.5295034050941467,-0.22173210978507996,0.9404609203338623,0.9264503717422485,0.5711365938186646,-0.015817560255527496,0.2787402272224426,0.9665593504905701,0.5249843001365662,-0.20220226049423218,0.9242510795593262,0.9259918928146362,0.5670492053031921,-0.012246682308614254,0.28629621863365173,0.9354761242866516,0.5384224653244019,-0.03850870579481125,0.9997828602790833,0.9282377362251282,0.5336964726448059,0.03859246149659157,0.9992793798446655,0.9072016477584839,0.618556559085846,-0.06406230479478836,0.9428306221961975,0.9141771197319031,0.573188066482544,0.0818314254283905,0.5593687891960144,0.9123842120170593,0.6900036334991455,-0.044304367154836655,0.9779232144355774,0.935847818851471,0.6081605553627014,0.1344233900308609,0.7826296091079712,0.9177141785621643,0.7000519633293152,-0.04224385693669319,0.9710060358047485,0.9416627883911133,0.6109827160835266,0.1384650021791458,0.7914119362831116,0.9004698395729065,0.7055933475494385,-0.06829974800348282,0.9687693119049072,0.9309661984443665,0.629018247127533,0.12478871643543243,0.8090829849243164
0.8877010345458984,0.44310763478279114,-0.16642485558986664,0.9999144673347473,0.8911763429641724,0.43779775500297546,-0.1692144125699997,0.9999472498893738,0.8924411535263062,0.4380527436733246,-0.16920234262943268,0.9999595284461975,0.8941519260406494,0.43827739357948303,-0.16925230622291565,0.9999560117721558,0.8894293904304504,0.43683457374572754,-0.15915952622890472,0.999894380569458,0.8893324136734009,0.4364871084690094,-0.15918488800525665,0.9998673796653748,0.8892695307731628,0.43613067269325256,-0.15918073058128357,0.9998558759689331,0.900115430355072,0.4426729381084442,-0.1587546467781067,0.9999505877494812,0.8949533104896545,0.4390109181404114,-0.11550553888082504,0.9998548030853271,0.8900009393692017,0.4518509805202484,-0.16149157285690308,0.9998733997344971,0.8876693844795227,0.44986096024513245,-0.14881950616836548,0.9996873140335083,0.905910313129425,0.4818485379219055,-0.1506936103105545,0.9999368190765381,0.8949882984161377,0.47010308504104614,-0.04569116607308388,0.9914303421974182,0.9314440488815308,0.5133329033851624,-0.14881440997123718,0.9809779524803162,0.9043771624565125,0.5122394561767578,0.02696583978831768,0.1400626301765442,0.950003981590271,0.5384521484375,-0.16206710040569305,0.9620495438575745,0.9049666523933411,0.5341768860816956,0.0715576708316803,0.24541030824184418,0.9560973048210144,0.5414047241210938,-0.17566180229187012,0.9293386340141296,0.905223548412323,0.5421274900436401,0.08413603156805038,0.2595219612121582,0.9530479907989502,0.5440903902053833,-0.18162155151367188,0.9354254007339478,0.9047724008560181,0.5403364300727844,0.07270772755146027,0.2646154761314392,0.9504406452178955,0.542884111404419,-0.1648261994123459,0.9171204566955566,0.9049274921417236,0.5393628478050232,0.06929291039705276,0.2736944556236267,0.9316340088844299,0.5393518209457397,-0.03830760344862938,0.9998029470443726,0.9236688017845154,0.5323673486709595,0.03841167688369751,0.999345600605011,0.9023054242134094,0.6196144819259644,-0.06642422080039978,0.9475144147872925,0.9100197553634644,0.5736105442047119,0.06104426458477974,0.5590662360191345,0.9142724275588989,0.6887128353118896,-0.04185620695352554,0.9796625375747681,0.9382742047309875,0.6064146757125854,0.11580929160118103,0.7732706665992737,0.9194947481155396,0.6980465650558472,-0.0393548421561718,0.9733089804649353,0.940925657749176,0.6228073835372925,0.12041033059358597,0.7770203948020935,0.9009454846382141,0.7069681882858276,-0.06147976219654083,0.9702799320220947,0.9267262816429138,0.6432820558547974,0.1095585972070694,0.7793289422988892
0.8861486315727234,0.4467853009700775,-0.15509600937366486,0.9999216794967651,0.8892229795455933,0.43993452191352844,-0.15940871834754944,0.9999507665634155,0.8903523087501526,0.43981504440307617,-0.15939754247665405,0.9999616742134094,0.8917266130447388,0.439492791891098,-0.1594419628381729,0.9999589920043945,0.887809693813324,0.4392510950565338,-0.1486307829618454,0.9999021291732788,0.8877833485603333,0.4387524724006653,-0.14866741001605988,0.9998776912689209,0.8877838253974915,0.4382099211215973,-0.14868034422397614,0.9998680353164673,0.8992373943328857,0.44397562742233276,-0.15707436203956604,0.9999536871910095,0.8937363028526306,0.4396146535873413,-0.1098518893122673,0.9998671412467957,0.8888199329376221,0.4542829692363739,-0.15326693654060364,0.9998849034309387,0.8865940570831299,0.45412060618400574,-0.13946184515953064,0.9997164607048035,0.9070613384246826,0.4825974702835083,-0.15788047015666962,0.9999423027038574,0.8925845623016357,0.4760677218437195,-0.052462510764598846,0.9922799468040466,0.9244576096534729,0.5289331078529358,-0.16384455561637878,0.9824376702308655,0.894811749458313,0.5239477157592773,-0.01322322990745306,0.19804567098617554,0.9373782277107239,0.5715464353561401,-0.16928961873054504,0.9633541107177734,0.892631471157074,0.5561102628707886,-0.009021637961268425,0.2982390224933624,0.943263590335846,0.5823817253112793,-0.18560796976089478,0.9304027557373047,0.8914669752120972,0.5663822293281555,-0.006312505342066288,0.30070579051971436,0.9398834705352783,0.5846502780914307,-0.19018253684043884,0.9360715746879578,0.8917432427406311,0.5681851506233215,-0.019531989470124245,0.30666008591651917,0.937272846698761,0.5804009437561035,-0.1715899407863617,0.91727614402771,0.8931966423988342,0.5643653273582458,-0.014100048691034317,0.31506314873695374,0.926625669002533,0.5442315936088562,-0.03696058690547943,0.9998211860656738,0.9165535569190979,0.5405116677284241,0.03701697662472725,0.9994078278541565,0.9056764841079712,0.621171236038208,-0.08228996396064758,0.9522086381912231,0.8859608769416809,0.6025077700614929,0.018178381025791168,0.5884560346603394,0.9160869121551514,0.6908125281333923,-0.04594651237130165,0.9810448288917542,0.8996288776397705,0.6575993895530701,0.07192997634410858,0.7773987650871277,0.9207586050033569,0.699463427066803,-0.04277248680591583,0.9745932817459106,0.906199038028717,0.667411208152771,0.07571304589509964,0.7760316729545593,0.9027571082115173,0.7076682448387146,-0.06785473972558975,0.9717468619346619,0.8835239410400391,0.689103364944458,0.060097742825746536,0.7782831788063049
0.8851848244667053,0.4524482190608978,-0.12169420719146729,0.9999265074729919,0.8882147669792175,0.44520559906959534,-0.12601123750209808,0.9999518990516663,0.8893033862113953,0.44492414593696594,-0.1259898543357849,0.9999610781669617,0.8905411958694458,0.4444882571697235,-0.12599720060825348,0.999958872795105,0.8866661787033081,0.44493407011032104,-0.11523433029651642,0.9999059438705444,0.8865845203399658,0.4445554316043854,-0.11527986079454422,0.9998849630355835,0.8865451216697693,0.4440905749797821,-0.11529423296451569,0.9998772740364075,0.8973488211631775,0.4474327862262726,-0.12492894381284714,0.999955415725708,0.8919713497161865,0.4448342025279999,-0.07763253152370453,0.9998764991760254,0.8878648281097412,0.45906904339790344,-0.120425745844841,0.9998943209648132,0.8857231736183167,0.45891356468200684,-0.10651759803295135,0.9997426867485046,0.905962347984314,0.4913024306297302,-0.13743172585964203,0.9999471306800842,0.892305314540863,0.48604175448417664,-0.026101430878043175,0.9930490255355835,0.9110904335975647,0.547010064125061,-0.13341398537158966,0.9835967421531677,0.8871991634368896,0.5297150015830994,0.003183797001838684,0.2615694999694824,0.9104337096214294,0.5972508192062378,-0.12078560143709183,0.9631550312042236,0.8789588809013367,0.5724870562553406,-0.0015678141498938203,0.35535940527915955,0.917963981628418,0.604716420173645,-0.13299840688705444,0.928006649017334,0.8758786916732788,0.5823216438293457,-0.00011102404823759571,0.3469509780406952,0.9154602885246277,0.6073822975158691,-0.13627807796001434,0.9329001903533936,0.8758001923561096,0.5845293402671814,-0.014692017808556557,0.3542254865169525,0.9141128063201904,0.6044705510139465,-0.12226638942956924,0.9129712581634521,0.8772514462471008,0.5819388628005981,-0.007698829285800457,0.36104777455329895,0.9231345057487488,0.5586111545562744,-0.036180660128593445,0.9998384714126587,0.9130697846412659,0.5516008734703064,0.0363183356821537,0.9994648098945618,0.9066383242607117,0.6252261400222778,-0.06502840667963028,0.9569303393363953,0.879327118396759,0.5930841565132141,0.014450090005993843,0.6230762004852295,0.9178104996681213,0.692072868347168,-0.04197137430310249,0.9824873805046082,0.8664112687110901,0.6580225229263306,0.02869904600083828,0.7928152084350586,0.9227593541145325,0.699087381362915,-0.0403292216360569,0.9740270972251892,0.8682944774627686,0.6697970628738403,0.028139835223555565,0.7820498943328857,0.9047595262527466,0.7118818163871765,-0.06831130385398865,0.9737098217010498,0.8480473756790161,0.6601250171661377,0.005498405080288649,0.7955323457717896
0.883748471736908,0.4600245952606201,-0.12532693147659302,0.9999321699142456,0.8862075209617615,0.4531499445438385,-0.13034138083457947,0.9999542832374573,0.8871558904647827,0.4529222249984741,-0.13031259179115295,0.9999614953994751,0.8882427215576172,0.45265674591064453,-0.1303231418132782,0.99996018409729,0.8848427534103394,0.4530624747276306,-0.12009622901678085,0.9999115467071533,0.8848013281822205,0.4527067244052887,-0.12015998363494873,0.9998927116394043,0.8848141431808472,0.45226770639419556,-0.12016270309686661,0.9998871684074402,0.8952644467353821,0.45576587319374084,-0.12966252863407135,0.9999572038650513,0.8901217579841614,0.45314934849739075,-0.07905760407447815,0.9998847842216492,0.8864133954048157,0.4667181074619293,-0.12356625497341156,0.99990314245224,0.8846349716186523,0.4659964144229889,-0.10946396738290787,0.99976646900177,0.9054633975028992,0.4976128339767456,-0.13691245019435883,0.9999513030052185,0.8906768560409546,0.4937991797924042,-0.0319519080221653,0.9937421679496765,0.8947343230247498,0.5518362522125244,-0.13763755559921265,0.9846163988113403,0.8797236084938049,0.5332884788513184,-0.00275682145729661,0.3188071548938751,0.873973548412323,0.5787507891654968,-0.13253933191299438,0.9630013704299927,0.8654165863990784,0.5703490972518921,-0.01107354648411274,0.39723286032676697,0.8680873513221741,0.5871548652648926,-0.1457168310880661,0.9282920956611633,0.8599666357040405,0.5782139897346497,-0.010507281869649887,0.3790299594402313,0.8681226968765259,0.5852327942848206,-0.14636501669883728,0.9324362874031067,0.8596382737159729,0.579045295715332,-0.026147611439228058,0.38693803548812866,0.8698843717575073,0.5828225016593933,-0.1330375224351883,0.9102135896682739,0.8624253869056702,0.5773916840553284,-0.01779368333518505,0.39127543568611145,0.9194618463516235,0.5633523464202881,-0.03167295455932617,0.99985271692276,0.9093788862228394,0.5538908243179321,0.03172188624739647,0.9995077848434448,0.906699538230896,0.6311900019645691,-0.055999234318733215,0.9611790776252747,0.8739426732063293,0.596064567565918,0.013539069332182407,0.653030514717102,0.9181457161903381,0.6947131156921387,-0.03160539269447327,0.9836975932121277,0.8441912531852722,0.6406100392341614,0.01632537879049778,0.8068624138832092,0.9233985543251038,0.702292263507843,-0.030563799664378166,0.9690766930580139,0.8425643444061279,0.6499210000038147,0.01543267723172903,0.7821736335754395,0.9076058864593506,0.7145149111747742,-0.058145709335803986,0.9750651717185974,0.8316711187362671,0.6449584364891052,-0.0037624805700033903,0.811027467250824
0.8826921582221985,0.46902912855148315,-0.104776531457901,0.9999303817749023,0.8846153020858765,0.46239227056503296,-0.10978209972381592,0.9999443292617798,0.8854082822799683,0.46213847398757935,-0.10974231362342834,0.9999432563781738,0.8863450288772583,0.46183234453201294,-0.1097424253821373,0.9999461770057678,0.8835226893424988,0.4623282253742218,-0.10037171840667725,0.9998967051506042,0.8834965825080872,0.46202486753463745,-0.10041657090187073,0.9998800754547119,0.8835066556930542,0.46162065863609314,-0.10041067004203796,0.9998821020126343,0.89328932762146,0.4643191695213318,-0.11235954612493515,0.9999426007270813,0.8885645270347595,0.46186068654060364,-0.06897927075624466,0.999861478805542,0.8853442072868347,0.47599053382873535,-0.10426073521375656,0.9998993873596191,0.883810818195343,0.4750445783138275,-0.09177849441766739,0.9997736811637878,0.9053372740745544,0.49886417388916016,-0.12572048604488373,0.9999534487724304,0.888368546962738,0.4994570016860962,-0.026791971176862717,0.9943602681159973,0.8886690735816956,0.5418780446052551,-0.14150243997573853,0.9857884645462036,0.8716512322425842,0.5347775220870972,-0.005850351881235838,0.38045594096183777,0.8667003512382507,0.5662881731987,-0.13933461904525757,0.9655164480209351,0.8526963591575623,0.560161828994751,-0.024753255769610405,0.4474293887615204,0.8605459332466125,0.5750775933265686,-0.15499214828014374,0.9328108429908752,0.8467382192611694,0.5663811564445496,-0.026488447561860085,0.4242468476295471,0.859000027179718,0.5713850855827332,-0.15321096777915955,0.9363043308258057,0.8463107943534851,0.5646994709968567,-0.040943726897239685,0.4319358170032501,0.8610661625862122,0.5683972835540771,-0.13614940643310547,0.9141152501106262,0.8487092852592468,0.5633942484855652,-0.03167976066470146,0.43432170152664185,0.9188820719718933,0.570840060710907,-0.028883686289191246,0.99986332654953,0.9069425463676453,0.5615271329879761,0.028844494372606277,0.9995118975639343,0.9077243804931641,0.6372800469398499,-0.048584382981061935,0.9649668335914612,0.8682605028152466,0.5898042321205139,0.020573139190673828,0.6695154905319214,0.9241659045219421,0.6978965997695923,-0.023505229502916336,0.9840801954269409,0.8282775282859802,0.6172777414321899,0.029825778678059578,0.8141383528709412,0.9293609857559204,0.7052351832389832,-0.021801132708787918,0.9615240097045898,0.8251991868019104,0.6194202899932861,0.02969854138791561,0.7823850512504578,0.9122563600540161,0.7170401215553284,-0.04809415712952614,0.9751904010772705,0.8126336336135864,0.5915417075157166,0.013572405092418194,0.8230252861976624
0.8814104199409485,0.47433263063430786,-0.11336699873209,0.9999332427978516,0.8829621076583862,0.4672626554965973,-0.1180184856057167,0.9999446272850037,0.8838015198707581,0.4669239819049835,-0.1179952472448349,0.9999396204948425,0.8847771286964417,0.46661242842674255,-0.1180170327425003,0.9999438524246216,0.8818485140800476,0.4672400653362274,-0.10868392884731293,0.9998969435691833,0.8818187713623047,0.4668651521205902,-0.10872182250022888,0.9998807907104492,0.8817981481552124,0.466409832239151,-0.10871531814336777,0.9998859167098999,0.8915672898292542,0.46896135807037354,-0.11353161931037903,0.999941349029541,0.8871659636497498,0.4667474329471588,-0.07594411075115204,0.9998568296432495,0.8842799067497253,0.48127657175064087,-0.11224793642759323,0.999897301197052,0.8827648162841797,0.48064491152763367,-0.09981948882341385,0.9997844099998474,0.9033591151237488,0.5015724301338196,-0.1349414736032486,0.9999520778656006,0.8874064087867737,0.498928427696228,-0.03022662177681923,0.9949048161506653,0.8754295110702515,0.5351839661598206,-0.15941499173641205,0.9867833852767944,0.8671066761016846,0.5284978747367859,-0.01948666013777256,0.41665470600128174,0.85026615858078,0.5473822951316833,-0.15372492372989655,0.967111349105835,0.8445768356323242,0.5531015396118164,-0.049789976328611374,0.45830151438713074,0.841738760471344,0.5453464388847351,-0.16787375509738922,0.935909628868103,0.837071418762207,0.5448325872421265,-0.05381936952471733,0.43084290623664856,0.8407004475593567,0.5371021032333374,-0.16240383684635162,0.9388470649719238,0.8365058898925781,0.5393979549407959,-0.06696872413158417,0.4388143718242645,0.8442890644073486,0.5380956530570984,-0.15162988007068634,0.9168156981468201,0.8394905924797058,0.5403246879577637,-0.05680430307984352,0.44102293252944946,0.9160232543945312,0.5781267881393433,-0.02908479981124401,0.9998757839202881,0.9037621021270752,0.5673245191574097,0.02903319150209427,0.9995463490486145,0.9079960584640503,0.6447442173957825,-0.04924117401242256,0.9683990478515625,0.8636213541030884,0.584368109703064,0.0193764828145504,0.6903045773506165,0.930360734462738,0.7014438509941101,-0.012952158227562904,0.9841902256011963,0.821537435054779,0.5830522775650024,0.02874447964131832,0.827927827835083,0.9357244968414307,0.7075601816177368,-0.008993743918836117,0.9552401900291443,0.8154168725013733,0.5845061540603638,0.028943298384547234,0.7956817746162415,0.9192790985107422,0.7204088568687439,-0.026233147829771042,0.9745446443557739,0.8052242994308472,0.5689562559127808,0.013930928893387318,0.8371505737304688
